time,x,Density,Sulfur
225.5,20,880,1.2
225.5,25,880,1.2
225.5,30,880,1.2
225.5,35,880,1.2
225.5,40,880,1.2
225.5,45,880,1.2
225.5,50,880,1.2
225.5,55,880,1.2
225.5,60,880,1.2
225.5,65,880,1.2
225.5,70,880,1.2
225.5,75,880,1.2
225.5,80,880,1.2
225.5,85,880,1.2
225.5,90,880,1.2
225.5,95,880,1.2
225.5,100,880,1.2
226,0,880,1.2
226,5,880,1.2
226,10,880,1.2
226,15,880,1.2
226,20,880,1.2
226,25,880,1.2
226,30,880,1.2
226,35,880,1.2
226,40,880,1.2
226,45,880,1.2
226,50,880,1.2
226,55,880,1.2
226,60,880,1.2
226,65,880,1.2
226,70,880,1.2
226,75,880,1.2
226,80,880,1.2
226,85,880,1.2
226,90,880,1.2
226,95,880,1.2
226,100,880,1.2
226.5,0,880,1.2
226.5,5,880,1.2
226.5,10,880,1.2
226.5,15,880,1.2
226.5,20,880,1.2
226.5,25,880,1.2
226.5,30,880,1.2
226.5,35,880,1.2
226.5,40,880,1.2
226.5,45,880,1.2
226.5,50,880,1.2
226.5,55,880,1.2
226.5,60,880,1.2
226.5,65,880,1.2
226.5,70,880,1.2
226.5,75,880,1.2
226.5,80,880,1.2
226.5,85,880,1.2
226.5,90,880,1.2
226.5,95,880,1.2
226.5,100,880,1.2
227,0,880,1.2
227,5,880,1.2
227,10,880,1.2
227,15,880,1.2
227,20,880,1.2
227,25,880,1.2
227,30,880,1.2
227,35,880,1.2
227,40,880,1.2
227,45,880,1.2
227,50,880,1.2
227,55,880,1.2
227,60,880,1.2
227,65,880,1.2
227,70,880,1.2
227,75,880,1.2
227,80,880,1.2
227,85,880,1.2
227,90,880,1.2
227,95,880,1.2
227,100,880,1.2
227.5,0,880,1.2
227.5,5,880,1.2
227.5,10,880,1.2
227.5,15,880,1.2
227.5,20,880,1.2
227.5,25,880,1.2
227.5,30,880,1.2
227.5,35,880,1.2
227.5,40,880,1.2
227.5,45,880,1.2
227.5,50,880,1.2
227.5,55,880,1.2
227.5,60,880,1.2
227.5,65,880,1.2
227.5,70,880,1.2
227.5,75,880,1.2
227.5,80,880,1.2
227.5,85,880,1.2
227.5,90,880,1.2
227.5,95,880,1.2
227.5,100,880,1.2
228,0,880,1.2
228,5,880,1.2
228,10,880,1.2
228,15,880,1.2
228,20,880,1.2
228,25,880,1.2
228,30,880,1.2
228,35,880,1.2
228,40,880,1.2
228,45,880,1.2
228,50,880,1.2
228,55,880,1.2
228,60,880,1.2
228,65,880,1.2
228,70,880,1.2
228,75,880,1.2
228,80,880,1.2
228,85,880,1.2
228,90,880,1.2
228,95,880,1.2
228,100,880,1.2
228.5,0,880,1.2
228.5,5,880,1.2
228.5,10,880,1.2
228.5,15,880,1.2
228.5,20,880,1.2
228.5,25,880,1.2
228.5,30,880,1.2
228.5,35,880,1.2
228.5,40,880,1.2
228.5,45,880,1.2
228.5,50,880,1.2
228.5,55,880,1.2
228.5,60,880,1.2
228.5,65,880,1.2
228.5,70,880,1.2
228.5,75,880,1.2
228.5,80,880,1.2
228.5,85,880,1.2
228.5,90,880,1.2
228.5,95,880,1.2
228.5,100,880,1.2
229,0,880,1.2
229,5,880,1.2
229,10,880,1.2
229,15,880,1.2
229,20,880,1.2
229,25,880,1.2
229,30,880,1.2
229,35,880,1.2
229,40,880,1.2
229,45,880,1.2
229,50,880,1.2
229,55,880,1.2
229,60,880,1.2
229,65,880,1.2
229,70,880,1.2
229,75,880,1.2
229,80,880,1.2
229,85,880,1.2
229,90,880,1.2
229,95,880,1.2
229,100,880,1.2
229.5,0,880,1.2
229.5,5,880,1.2
229.5,10,880,1.2
229.5,15,880,1.2
229.5,20,880,1.2
229.5,25,880,1.2
229.5,30,880,1.2
229.5,35,880,1.2
229.5,40,880,1.2
229.5,45,880,1.2
229.5,50,880,1.2
229.5,55,880,1.2
229.5,60,880,1.2
229.5,65,880,1.2
229.5,70,880,1.2
229.5,75,880,1.2
229.5,80,880,1.2
229.5,85,880,1.2
229.5,90,880,1.2
229.5,95,880,1.2
229.5,100,880,1.2
230,0,880,1.2
230,5,880,1.2
230,10,880,1.2
230,15,880,1.2
230,20,880,1.2
230,25,880,1.2
230,30,880,1.2
230,35,880,1.2
230,40,880,1.2
230,45,880,1.2
230,50,880,1.2
230,55,880,1.2
230,60,880,1.2
230,65,880,1.2
230,70,880,1.2
230,75,880,1.2
230,80,880,1.2
230,85,880,1.2
230,90,880,1.2
230,95,880,1.2
230,100,880,1.2
230.5,0,880,1.2
230.5,5,880,1.2
230.5,10,880,1.2
230.5,15,880,1.2
230.5,20,880,1.2
230.5,25,880,1.2
230.5,30,880,1.2
230.5,35,880,1.2
230.5,40,880,1.2
230.5,45,880,1.2
230.5,50,880,1.2
230.5,55,880,1.2
230.5,60,880,1.2
230.5,65,880,1.2
230.5,70,880,1.2
230.5,75,880,1.2
230.5,80,880,1.2
230.5,85,880,1.2
230.5,90,880,1.2
230.5,95,880,1.2
230.5,100,880,1.2
231,0,880,1.2
231,5,880,1.2
231,10,880,1.2
231,15,880,1.2
231,20,880,1.2
231,25,880,1.2
231,30,880,1.2
231,35,880,1.2
231,40,880,1.2
231,45,880,1.2
231,50,880,1.2
231,55,880,1.2
231,60,880,1.2
231,65,880,1.2
231,70,880,1.2
231,75,880,1.2
231,80,880,1.2
231,85,880,1.2
231,90,880,1.2
231,95,880,1.2
231,100,880,1.2
231.5,0,880,1.2
231.5,5,880,1.2
231.5,10,880,1.2
231.5,15,880,1.2
231.5,20,880,1.2
231.5,25,880,1.2
231.5,30,880,1.2
231.5,35,880,1.2
231.5,40,880,1.2
231.5,45,880,1.2
231.5,50,880,1.2
231.5,55,880,1.2
231.5,60,880,1.2
231.5,65,880,1.2
231.5,70,880,1.2
231.5,75,880,1.2
231.5,80,880,1.2
231.5,85,880,1.2
231.5,90,880,1.2
231.5,95,880,1.2
231.5,100,880,1.2
232,0,880,1.2
232,5,880,1.2
232,10,880,1.2
232,15,880,1.2
232,20,880,1.2
232,25,880,1.2
232,30,880,1.2
232,35,880,1.2
232,40,880,1.2
232,45,880,1.2
232,50,880,1.2
232,55,880,1.2
232,60,880,1.2
232,65,880,1.2
232,70,880,1.2
232,75,880,1.2
232,80,880,1.2
232,85,880,1.2
232,90,880,1.2
232,95,880,1.2
232,100,880,1.2
232.5,0,880,1.2
232.5,5,880,1.2
232.5,10,880,1.2
232.5,15,880,1.2
232.5,20,880,1.2
232.5,25,880,1.2
232.5,30,880,1.2
232.5,35,880,1.2
232.5,40,880,1.2
232.5,45,880,1.2
232.5,50,880,1.2
232.5,55,880,1.2
232.5,60,880,1.2
232.5,65,880,1.2
232.5,70,880,1.2
232.5,75,880,1.2
232.5,80,880,1.2
232.5,85,880,1.2
232.5,90,880,1.2
232.5,95,880,1.2
232.5,100,880,1.2
233,0,880,1.2
233,5,880,1.2
233,10,880,1.2
233,15,880,1.2
233,20,880,1.2
233,25,880,1.2
233,30,880,1.2
233,35,880,1.2
233,40,880,1.2
233,45,880,1.2
233,50,880,1.2
233,55,880,1.2
233,60,880,1.2
233,65,880,1.2
233,70,880,1.2
233,75,880,1.2
233,80,880,1.2
233,85,880,1.2
233,90,880,1.2
233,95,880,1.2
233,100,880,1.2
233.5,0,880,1.2
233.5,5,880,1.2
233.5,10,880,1.2
233.5,15,880,1.2
233.5,20,880,1.2
233.5,25,880,1.2
233.5,30,880,1.2
233.5,35,880,1.2
233.5,40,880,1.2
233.5,45,880,1.2
233.5,50,880,1.2
233.5,55,880,1.2
233.5,60,880,1.2
233.5,65,880,1.2
233.5,70,880,1.2
233.5,75,880,1.2
233.5,80,880,1.2
233.5,85,880,1.2
233.5,90,880,1.2
233.5,95,880,1.2
233.5,100,880,1.2
234,0,880,1.2
234,5,880,1.2
234,10,880,1.2
234,15,880,1.2
234,20,880,1.2
234,25,880,1.2
234,30,880,1.2
234,35,880,1.2
234,40,880,1.2
234,45,880,1.2
234,50,880,1.2
234,55,880,1.2
234,60,880,1.2
234,65,880,1.2
234,70,880,1.2
234,75,880,1.2
234,80,880,1.2
234,85,880,1.2
234,90,880,1.2
234,95,880,1.2
234,100,880,1.2
234.5,0,880,1.2
234.5,5,880,1.2
234.5,10,880,1.2
234.5,15,880,1.2
234.5,20,880,1.2
234.5,25,880,1.2
234.5,30,880,1.2
234.5,35,880,1.2
234.5,40,880,1.2
234.5,45,880,1.2
234.5,50,880,1.2
234.5,55,880,1.2
234.5,60,880,1.2
234.5,65,880,1.2
234.5,70,880,1.2
234.5,75,880,1.2
234.5,80,880,1.2
234.5,85,880,1.2
234.5,90,880,1.2
234.5,95,880,1.2
234.5,100,880,1.2
235,0,880,1.2
235,5,880,1.2
235,10,880,1.2
235,15,880,1.2
235,20,880,1.2
235,25,880,1.2
235,30,880,1.2
235,35,880,1.2
235,40,880,1.2
235,45,880,1.2
235,50,880,1.2
235,55,880,1.2
235,60,880,1.2
235,65,880,1.2
235,70,880,1.2
235,75,880,1.2
235,80,880,1.2
235,85,880,1.2
235,90,880,1.2
235,95,880,1.2
235,100,880,1.2
235.5,0,880,1.2
235.5,5,880,1.2
235.5,10,880,1.2
235.5,15,880,1.2
235.5,20,880,1.2
235.5,25,880,1.2
235.5,30,880,1.2
235.5,35,880,1.2
235.5,40,880,1.2
235.5,45,880,1.2
235.5,50,880,1.2
235.5,55,880,1.2
235.5,60,880,1.2
235.5,65,880,1.2
235.5,70,880,1.2
235.5,75,880,1.2
235.5,80,880,1.2
235.5,85,880,1.2
235.5,90,880,1.2
235.5,95,880,1.2
235.5,100,880,1.2
236,0,880,1.2
236,5,880,1.2
236,10,880,1.2
236,15,880,1.2
236,20,880,1.2
236,25,880,1.2
236,30,880,1.2
236,35,880,1.2
236,40,880,1.2
236,45,880,1.2
236,50,880,1.2
236,55,880,1.2
236,60,880,1.2
236,65,880,1.2
236,70,880,1.2
236,75,880,1.2
236,80,880,1.2
236,85,880,1.2
236,90,880,1.2
236,95,880,1.2
236,100,880,1.2
236.5,0,880,1.2
236.5,5,880,1.2
236.5,10,880,1.2
236.5,15,880,1.2
236.5,20,880,1.2
236.5,25,880,1.2
236.5,30,880,1.2
236.5,35,880,1.2
236.5,40,880,1.2
236.5,45,880,1.2
236.5,50,880,1.2
236.5,55,880,1.2
236.5,60,880,1.2
236.5,65,880,1.2
236.5,70,880,1.2
236.5,75,880,1.2
236.5,80,880,1.2
236.5,85,880,1.2
236.5,90,880,1.2
236.5,95,880,1.2
236.5,100,880,1.2
237,0,880,1.2
237,5,880,1.2
237,10,880,1.2
237,15,880,1.2
237,20,880,1.2
237,25,880,1.2
237,30,880,1.2
237,35,880,1.2
237,40,880,1.2
237,45,880,1.2
237,50,880,1.2
237,55,880,1.2
237,60,880,1.2
237,65,880,1.2
237,70,880,1.2
237,75,880,1.2
237,80,880,1.2
237,85,880,1.2
237,90,880,1.2
237,95,880,1.2
237,100,880,1.2
237.5,0,880,1.2
237.5,5,880,1.2
237.5,10,880,1.2
237.5,15,880,1.2
237.5,20,880,1.2
237.5,25,880,1.2
237.5,30,880,1.2
237.5,35,880,1.2
237.5,40,880,1.2
237.5,45,880,1.2
237.5,50,880,1.2
237.5,55,880,1.2
237.5,60,880,1.2
237.5,65,880,1.2
237.5,70,880,1.2
237.5,75,880,1.2
237.5,80,880,1.2
237.5,85,880,1.2
237.5,90,880,1.2
237.5,95,880,1.2
237.5,100,880,1.2
238,0,880,1.2
238,5,880,1.2
238,10,880,1.2
238,15,880,1.2
238,20,880,1.2
238,25,880,1.2
238,30,880,1.2
238,35,880,1.2
238,40,880,1.2
238,45,880,1.2
238,50,880,1.2
238,55,880,1.2
238,60,880,1.2
238,65,880,1.2
238,70,880,1.2
238,75,880,1.2
238,80,880,1.2
238,85,880,1.2
238,90,880,1.2
238,95,880,1.2
238,100,880,1.2
238.5,0,880,1.2
238.5,5,880,1.2
238.5,10,880,1.2
238.5,15,880,1.2
238.5,20,880,1.2
238.5,25,880,1.2
238.5,30,880,1.2
238.5,35,880,1.2
238.5,40,880,1.2
238.5,45,880,1.2
238.5,50,880,1.2
238.5,55,880,1.2
238.5,60,880,1.2
238.5,65,880,1.2
238.5,70,880,1.2
238.5,75,880,1.2
238.5,80,880,1.2
238.5,85,880,1.2
238.5,90,880,1.2
238.5,95,880,1.2
238.5,100,880,1.2
239,0,880,1.2
239,5,880,1.2
239,10,880,1.2
239,15,880,1.2
239,20,880,1.2
239,25,880,1.2
239,30,880,1.2
239,35,880,1.2
239,40,880,1.2
239,45,880,1.2
239,50,880,1.2
239,55,880,1.2
239,60,880,1.2
239,65,880,1.2
239,70,880,1.2
239,75,880,1.2
239,80,880,1.2
239,85,880,1.2
239,90,880,1.2
239,95,880,1.2
239,100,880,1.2
239.5,0,880,1.2
239.5,5,880,1.2
239.5,10,880,1.2
239.5,15,880,1.2
239.5,20,880,1.2
239.5,25,880,1.2
239.5,30,880,1.2
239.5,35,880,1.2
239.5,40,880,1.2
239.5,45,880,1.2
239.5,50,880,1.2
239.5,55,880,1.2
239.5,60,880,1.2
239.5,65,880,1.2
239.5,70,880,1.2
239.5,75,880,1.2
239.5,80,880,1.2
239.5,85,880,1.2
239.5,90,880,1.2
239.5,95,880,1.2
239.5,100,880,1.2
240,0,880,1.2
240,5,880,1.2
240,10,880,1.2
240,15,880,1.2
240,20,880,1.2
240,25,880,1.2
240,30,880,1.2
240,35,880,1.2
240,40,880,1.2
240,45,880,1.2
240,50,880,1.2
240,55,880,1.2
240,60,880,1.2
240,65,880,1.2
240,70,880,1.2
240,75,880,1.2
240,80,880,1.2
240,85,880,1.2
240,90,880,1.2
240,95,880,1.2
240,100,880,1.2
240.5,0,880,1.2
240.5,5,880,1.2
240.5,10,880,1.2
240.5,15,880,1.2
240.5,20,880,1.2
240.5,25,880,1.2
240.5,30,880,1.2
240.5,35,880,1.2
240.5,40,880,1.2
240.5,45,880,1.2
240.5,50,880,1.2
240.5,55,880,1.2
240.5,60,880,1.2
240.5,65,880,1.2
240.5,70,880,1.2
240.5,75,880,1.2
240.5,80,880,1.2
240.5,85,880,1.2
240.5,90,880,1.2
240.5,95,880,1.2
240.5,100,880,1.2
241,0,880,1.2
241,5,880,1.2
241,10,880,1.2
241,15,880,1.2
241,20,880,1.2
241,25,880,1.2
241,30,880,1.2
241,35,880,1.2
241,40,880,1.2
241,45,880,1.2
241,50,880,1.2
241,55,880,1.2
241,60,880,1.2
241,65,880,1.2
241,70,880,1.2
241,75,880,1.2
241,80,880,1.2
241,85,880,1.2
241,90,880,1.2
241,95,880,1.2
241,100,880,1.2
241.5,0,880,1.2
241.5,5,880,1.2
241.5,10,880,1.2
241.5,15,880,1.2
241.5,20,880,1.2
241.5,25,880,1.2
241.5,30,880,1.2
241.5,35,880,1.2
241.5,40,880,1.2
241.5,45,880,1.2
241.5,50,880,1.2
241.5,55,880,1.2
241.5,60,880,1.2
241.5,65,880,1.2
241.5,70,880,1.2
241.5,75,880,1.2
241.5,80,880,1.2
241.5,85,880,1.2
241.5,90,880,1.2
241.5,95,880,1.2
241.5,100,880,1.2
242,0,880,1.2
242,5,880,1.2
242,10,880,1.2
242,15,880,1.2
242,20,880,1.2
242,25,880,1.2
242,30,880,1.2
242,35,880,1.2
242,40,880,1.2
242,45,880,1.2
242,50,880,1.2
242,55,880,1.2
242,60,880,1.2
242,65,880,1.2
242,70,880,1.2
242,75,880,1.2
242,80,880,1.2
242,85,880,1.2
242,90,880,1.2
242,95,880,1.2
242,100,880,1.2
242.5,0,880,1.2
242.5,5,880,1.2
242.5,10,880,1.2
242.5,15,880,1.2
242.5,20,880,1.2
242.5,25,880,1.2
242.5,30,880,1.2
242.5,35,880,1.2
242.5,40,880,1.2
242.5,45,880,1.2
242.5,50,880,1.2
242.5,55,880,1.2
242.5,60,880,1.2
242.5,65,880,1.2
242.5,70,880,1.2
242.5,75,880,1.2
242.5,80,880,1.2
242.5,85,880,1.2
242.5,90,880,1.2
242.5,95,880,1.2
242.5,100,880,1.2
243,0,880,1.2
243,5,880,1.2
243,10,880,1.2
243,15,880,1.2
243,20,880,1.2
243,25,880,1.2
243,30,880,1.2
243,35,880,1.2
243,40,880,1.2
243,45,880,1.2
243,50,880,1.2
243,55,880,1.2
243,60,880,1.2
243,65,880,1.2
243,70,880,1.2
243,75,880,1.2
243,80,880,1.2
243,85,880,1.2
243,90,880,1.2
243,95,880,1.2
243,100,880,1.2
243.5,0,880,1.2
243.5,5,880,1.2
243.5,10,880,1.2
243.5,15,880,1.2
243.5,20,880,1.2
243.5,25,880,1.2
243.5,30,880,1.2
243.5,35,880,1.2
243.5,40,880,1.2
243.5,45,880,1.2
243.5,50,880,1.2
243.5,55,880,1.2
243.5,60,880,1.2
243.5,65,880,1.2
243.5,70,880,1.2
243.5,75,880,1.2
243.5,80,880,1.2
243.5,85,880,1.2
243.5,90,880,1.2
243.5,95,880,1.2
243.5,100,880,1.2
244,0,880,1.2
244,5,880,1.2
244,10,880,1.2
244,15,880,1.2
244,20,880,1.2
244,25,880,1.2
244,30,880,1.2
244,35,880,1.2
244,40,880,1.2
244,45,880,1.2
244,50,880,1.2
244,55,880,1.2
244,60,880,1.2
244,65,880,1.2
244,70,880,1.2
244,75,880,1.2
244,80,880,1.2
244,85,880,1.2
244,90,880,1.2
244,95,880,1.2
244,100,880,1.2
244.5,0,880,1.2
244.5,5,880,1.2
244.5,10,880,1.2
244.5,15,880,1.2
244.5,20,880,1.2
244.5,25,880,1.2
244.5,30,880,1.2
244.5,35,880,1.2
244.5,40,880,1.2
244.5,45,880,1.2
244.5,50,880,1.2
244.5,55,880,1.2
244.5,60,880,1.2
244.5,65,880,1.2
244.5,70,880,1.2
244.5,75,880,1.2
244.5,80,880,1.2
244.5,85,880,1.2
244.5,90,880,1.2
244.5,95,880,1.2
244.5,100,880,1.2
245,0,880,1.2
245,5,880,1.2
245,10,880,1.2
245,15,880,1.2
245,20,880,1.2
245,25,880,1.2
245,30,880,1.2
245,35,880,1.2
245,40,880,1.2
245,45,880,1.2
245,50,880,1.2
245,55,880,1.2
245,60,880,1.2
245,65,880,1.2
245,70,880,1.2
245,75,880,1.2
245,80,880,1.2
245,85,880,1.2
245,90,880,1.2
245,95,880,1.2
245,100,880,1.2
245.5,0,880,1.2
245.5,5,880,1.2
245.5,10,880,1.2
245.5,15,880,1.2
245.5,20,880,1.2
245.5,25,880,1.2
245.5,30,880,1.2
245.5,35,880,1.2
245.5,40,880,1.2
245.5,45,880,1.2
245.5,50,880,1.2
245.5,55,880,1.2
245.5,60,880,1.2
245.5,65,880,1.2
245.5,70,880,1.2
245.5,75,880,1.2
245.5,80,880,1.2
245.5,85,880,1.2
245.5,90,880,1.2
245.5,95,880,1.2
245.5,100,880,1.2
246,0,880,1.2
246,5,880,1.2
246,10,880,1.2
246,15,880,1.2
246,20,880,1.2
246,25,880,1.2
246,30,880,1.2
246,35,880,1.2
246,40,880,1.2
246,45,880,1.2
246,50,880,1.2
246,55,880,1.2
246,60,880,1.2
246,65,880,1.2
246,70,880,1.2
246,75,880,1.2
246,80,880,1.2
246,85,880,1.2
246,90,880,1.2
246,95,880,1.2
246,100,880,1.2
246.5,0,880,1.2
246.5,5,880,1.2
246.5,10,880,1.2
246.5,15,880,1.2
246.5,20,880,1.2
246.5,25,880,1.2
246.5,30,880,1.2
246.5,35,880,1.2
246.5,40,880,1.2
246.5,45,880,1.2
246.5,50,880,1.2
246.5,55,880,1.2
246.5,60,880,1.2
246.5,65,880,1.2
246.5,70,880,1.2
246.5,75,880,1.2
246.5,80,880,1.2
246.5,85,880,1.2
246.5,90,880,1.2
246.5,95,880,1.2
246.5,100,880,1.2
247,0,880,1.2
247,5,880,1.2
247,10,880,1.2
247,15,880,1.2
247,20,880,1.2
247,25,880,1.2
247,30,880,1.2
247,35,880,1.2
247,40,880,1.2
247,45,880,1.2
247,50,880,1.2
247,55,880,1.2
247,60,880,1.2
247,65,880,1.2
247,70,880,1.2
247,75,880,1.2
247,80,880,1.2
247,85,880,1.2
247,90,880,1.2
247,95,880,1.2
247,100,880,1.2
247.5,0,880,1.2
247.5,5,880,1.2
247.5,10,880,1.2
247.5,15,880,1.2
247.5,20,880,1.2
247.5,25,880,1.2
247.5,30,880,1.2
247.5,35,880,1.2
247.5,40,880,1.2
247.5,45,880,1.2
247.5,50,880,1.2
247.5,55,880,1.2
247.5,60,880,1.2
247.5,65,880,1.2
247.5,70,880,1.2
247.5,75,880,1.2
247.5,80,880,1.2
247.5,85,880,1.2
247.5,90,880,1.2
247.5,95,880,1.2
247.5,100,880,1.2
248,0,880,1.2
248,5,880,1.2
248,10,880,1.2
248,15,880,1.2
248,20,880,1.2
248,25,880,1.2
248,30,880,1.2
248,35,880,1.2
248,40,880,1.2
248,45,880,1.2
248,50,880,1.2
248,55,880,1.2
248,60,880,1.2
248,65,880,1.2
248,70,880,1.2
248,75,880,1.2
248,80,880,1.2
248,85,880,1.2
248,90,880,1.2
248,95,880,1.2
248,100,880,1.2
248.5,0,880,1.2
248.5,5,880,1.2
248.5,10,880,1.2
248.5,15,880,1.2
248.5,20,880,1.2
248.5,25,880,1.2
248.5,30,880,1.2
248.5,35,880,1.2
248.5,40,880,1.2
248.5,45,880,1.2
248.5,50,880,1.2
248.5,55,880,1.2
248.5,60,880,1.2
248.5,65,880,1.2
248.5,70,880,1.2
248.5,75,880,1.2
248.5,80,880,1.2
248.5,85,880,1.2
248.5,90,880,1.2
248.5,95,880,1.2
248.5,100,880,1.2
249,0,880,1.2
249,5,880,1.2
249,10,880,1.2
249,15,880,1.2
249,20,880,1.2
249,25,880,1.2
249,30,880,1.2
249,35,880,1.2
249,40,880,1.2
249,45,880,1.2
249,50,880,1.2
249,55,880,1.2
249,60,880,1.2
249,65,880,1.2
249,70,880,1.2
249,75,880,1.2
249,80,880,1.2
249,85,880,1.2
249,90,880,1.2
249,95,880,1.2
249,100,880,1.2
249.5,0,880,1.2
249.5,5,880,1.2
249.5,10,880,1.2
249.5,15,880,1.2
249.5,20,880,1.2
249.5,25,880,1.2
249.5,30,880,1.2
249.5,35,880,1.2
249.5,40,880,1.2
249.5,45,880,1.2
249.5,50,880,1.2
249.5,55,880,1.2
249.5,60,880,1.2
249.5,65,880,1.2
249.5,70,880,1.2
249.5,75,880,1.2
249.5,80,880,1.2
249.5,85,880,1.2
249.5,90,880,1.2
249.5,95,880,1.2
249.5,100,880,1.2
250,0,880,1.2
250,5,880,1.2
250,10,880,1.2
250,15,880,1.2
250,20,880,1.2
250,25,880,1.2
250,30,880,1.2
250,35,880,1.2
250,40,880,1.2
250,45,880,1.2
250,50,880,1.2
250,55,880,1.2
250,60,880,1.2
250,65,880,1.2
250,70,880,1.2
250,75,880,1.2
250,80,880,1.2
250,85,880,1.2
250,90,880,1.2
250,95,880,1.2
250,100,880,1.2
250.5,0,880,1.2
250.5,5,880,1.2
250.5,10,880,1.2
250.5,15,880,1.2
250.5,20,880,1.2
250.5,25,880,1.2
250.5,30,880,1.2
250.5,35,880,1.2
250.5,40,880,1.2
250.5,45,880,1.2
250.5,50,880,1.2
250.5,55,880,1.2
250.5,60,880,1.2
250.5,65,880,1.2
250.5,70,880,1.2
250.5,75,880,1.2
250.5,80,880,1.2
250.5,85,880,1.2
250.5,90,880,1.2
250.5,95,880,1.2
250.5,100,880,1.2
251,0,880,1.2
251,5,880,1.2
251,10,880,1.2
251,15,880,1.2
251,20,880,1.2
251,25,880,1.2
251,30,880,1.2
251,35,880,1.2
251,40,880,1.2
251,45,880,1.2
251,50,880,1.2
251,55,880,1.2
251,60,880,1.2
251,65,880,1.2
251,70,880,1.2
251,75,880,1.2
251,80,880,1.2
251,85,880,1.2
251,90,880,1.2
251,95,880,1.2
251,100,880,1.2
251.5,0,880,1.2
251.5,5,880,1.2
251.5,10,880,1.2
251.5,15,880,1.2
251.5,20,880,1.2
251.5,25,880,1.2
251.5,30,880,1.2
251.5,35,880,1.2
251.5,40,880,1.2
251.5,45,880,1.2
251.5,50,880,1.2
251.5,55,880,1.2
251.5,60,880,1.2
251.5,65,880,1.2
251.5,70,880,1.2
251.5,75,880,1.2
251.5,80,880,1.2
251.5,85,880,1.2
251.5,90,880,1.2
251.5,95,880,1.2
251.5,100,880,1.2
252,0,880,1.2
252,5,880,1.2
252,10,880,1.2
252,15,880,1.2
252,20,880,1.2
252,25,880,1.2
252,30,880,1.2
252,35,880,1.2
252,40,880,1.2
252,45,880,1.2
252,50,880,1.2
252,55,880,1.2
252,60,880,1.2
252,65,880,1.2
252,70,880,1.2
252,75,880,1.2
252,80,880,1.2
252,85,880,1.2
252,90,880,1.2
252,95,880,1.2
252,100,880,1.2
252.5,0,880,1.2
252.5,5,880,1.2
252.5,10,880,1.2
252.5,15,880,1.2
252.5,20,880,1.2
252.5,25,880,1.2
252.5,30,880,1.2
252.5,35,880,1.2
252.5,40,880,1.2
252.5,45,880,1.2
252.5,50,880,1.2
252.5,55,880,1.2
252.5,60,880,1.2
252.5,65,880,1.2
252.5,70,880,1.2
252.5,75,880,1.2
252.5,80,880,1.2
252.5,85,880,1.2
252.5,90,880,1.2
252.5,95,880,1.2
252.5,100,880,1.2
253,0,880,1.2
253,5,880,1.2
253,10,880,1.2
253,15,880,1.2
253,20,880,1.2
253,25,880,1.2
253,30,880,1.2
253,35,880,1.2
253,40,880,1.2
253,45,880,1.2
253,50,880,1.2
253,55,880,1.2
253,60,880,1.2
253,65,880,1.2
253,70,880,1.2
253,75,880,1.2
253,80,880,1.2
253,85,880,1.2
253,90,880,1.2
253,95,880,1.2
253,100,880,1.2
253.5,0,880,1.2
253.5,5,880,1.2
253.5,10,880,1.2
253.5,15,880,1.2
253.5,20,880,1.2
253.5,25,880,1.2
253.5,30,880,1.2
253.5,35,880,1.2
253.5,40,880,1.2
253.5,45,880,1.2
253.5,50,880,1.2
253.5,55,880,1.2
253.5,60,880,1.2
253.5,65,880,1.2
253.5,70,880,1.2
253.5,75,880,1.2
253.5,80,880,1.2
253.5,85,880,1.2
253.5,90,880,1.2
253.5,95,880,1.2
253.5,100,880,1.2
254,0,880,1.2
254,5,880,1.2
254,10,880,1.2
254,15,880,1.2
254,20,880,1.2
254,25,880,1.2
254,30,880,1.2
254,35,880,1.2
254,40,880,1.2
254,45,880,1.2
254,50,880,1.2
254,55,880,1.2
254,60,880,1.2
254,65,880,1.2
254,70,880,1.2
254,75,880,1.2
254,80,880,1.2
254,85,880,1.2
254,90,880,1.2
254,95,880,1.2
254,100,880,1.2
254.5,0,880,1.2
254.5,5,880,1.2
254.5,10,880,1.2
254.5,15,880,1.2
254.5,20,880,1.2
254.5,25,880,1.2
254.5,30,880,1.2
254.5,35,880,1.2
254.5,40,880,1.2
254.5,45,880,1.2
254.5,50,880,1.2
254.5,55,880,1.2
254.5,60,880,1.2
254.5,65,880,1.2
254.5,70,880,1.2
254.5,75,880,1.2
254.5,80,880,1.2
254.5,85,880,1.2
254.5,90,880,1.2
254.5,95,880,1.2
254.5,100,880,1.2
255,0,880,1.2
255,5,880,1.2
255,10,880,1.2
255,15,880,1.2
255,20,880,1.2
255,25,880,1.2
255,30,880,1.2
255,35,880,1.2
255,40,880,1.2
255,45,880,1.2
255,50,880,1.2
255,55,880,1.2
255,60,880,1.2
255,65,880,1.2
255,70,880,1.2
255,75,880,1.2
255,80,880,1.2
255,85,880,1.2
255,90,880,1.2
255,95,880,1.2
255,100,880,1.2
255.5,0,880,1.2
255.5,5,880,1.2
255.5,10,880,1.2
255.5,15,880,1.2
255.5,20,880,1.2
255.5,25,880,1.2
255.5,30,880,1.2
255.5,35,880,1.2
255.5,40,880,1.2
255.5,45,880,1.2
255.5,50,880,1.2
255.5,55,880,1.2
255.5,60,880,1.2
255.5,65,880,1.2
